timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
756.0,0.0007,0.0,0.0007,0.001,0.0001,0.5431,0.0236,0.0938,0.0551,0.0,0.7199
757.0,0.0007,0.0006,0.0007,0.0012,0.0001,0.4525,0.0152,0.1046,0.0279,0.0,0.6051
758.0,0.0,0.0046,0.0008,0.0014,0.0,0.0,0.0153,0.0877,0.0374,0.0,0.1488
759.0,0.0003,0.0,0.0006,0.0012,0.0001,0.476,0.0194,0.0941,0.026,0.0,0.6195
760.0,0.0004,0.0,0.0007,0.0013,0.0001,0.5063,0.0225,0.0962,0.0245,0.0,0.6541
761.0,0.0,0.0,0.0006,0.0012,0.0,0.0,0.0227,0.0933,0.0268,0.0,0.1466
762.0,0.0,0.0,0.0007,0.0012,0.0,0.0,0.0231,0.1012,0.0359,0.0,0.1641
763.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0231,0.0955,0.0449,0.0,0.1669
764.0,0.0007,0.0,0.0007,0.0013,0.0001,0.5322,0.036,0.0901,0.0191,0.0,0.6823
765.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0234,0.0957,0.0579,0.0,0.1804
766.0,0.0,0.0044,0.0007,0.0013,0.0,0.0,0.035,0.0983,0.0288,0.0,0.1702
767.0,0.0003,0.0,0.0006,0.001,0.0001,0.4968,0.0234,0.1001,0.0184,0.0,0.6426
768.0,0.0007,0.0044,0.0006,0.001,0.0001,1.0043,0.04,0.1081,0.0186,0.0,1.1797
769.0,0.0003,0.0,0.0006,0.0009,0.0001,0.0007,0.0271,0.1019,0.0372,0.0,0.1709
770.0,0.0,0.0044,0.0007,0.001,0.0,0.0,0.0272,0.1166,0.0593,0.0,0.3379
771.0,0.0003,0.0044,0.0007,0.0011,0.0001,0.4883,0.0414,0.128,0.0183,0.0,0.6842
772.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0272,0.1231,0.0344,0.0,0.1882
773.0,0.0,0.0046,0.0007,0.0011,0.0,0.0,0.0271,0.1,0.0183,0.0,0.1539
774.0,0.0,0.0048,0.0006,0.001,0.0,0.0,0.0388,0.0906,0.0293,0.0,0.167
775.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0236,0.1113,0.0198,0.0,0.2889
776.0,0.0,0.0046,0.0007,0.0011,0.0,0.0,0.0543,0.103,0.0195,0.0,0.1852
777.0,0.0003,0.0,0.0006,0.001,0.0001,0.0008,0.0119,0.0973,0.0327,0.0,0.1465
778.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0211,0.1187,0.025,0.0,0.1681
779.0,0.0,0.0045,0.0006,0.0012,0.0,0.0,0.0079,0.1075,0.0245,0.0,0.1481
780.0,0.0003,0.0045,0.0007,0.0013,0.0001,0.5339,0.0122,0.1034,0.0356,0.0,0.6939
781.0,0.0,0.0,0.0007,0.0012,0.0,0.0,0.0301,0.1008,0.0186,0.0,0.1534
782.0,0.0003,0.009,0.0008,0.0012,0.0001,0.556,0.0081,0.0887,0.0305,0.0,0.6964
783.0,0.0003,0.0,0.0006,0.001,0.0001,0.5026,0.0123,0.1096,0.0324,0.0,0.6606
784.0,0.001,0.0,0.0006,0.001,0.0001,1.0101,0.0199,0.1047,0.0262,0.0,1.1655
785.0,0.0,0.0,0.0006,0.0012,0.0,0.0,0.0199,0.1001,0.0189,0.0,0.1426
786.0,0.0003,0.0,0.0006,0.001,0.0001,0.486,0.0235,0.112,0.0189,0.0,0.6441
787.0,0.0,0.0,0.0008,0.0012,0.0,0.0,0.0234,0.1149,0.0275,0.0,0.1696
788.0,0.0003,0.0,0.0006,0.0011,0.0001,0.5629,0.0274,0.1087,0.0179,0.0,0.7212
789.0,0.0003,0.0,0.0006,0.001,0.0001,0.4816,0.0314,0.1419,0.0282,0.0,0.687
790.0,0.0,0.0,0.0006,0.0012,0.0,0.0,0.0315,0.096,0.0326,0.0,0.1639
791.0,0.0,0.0,0.0006,0.0013,0.0,0.0,0.0311,0.0899,0.0325,0.0,0.1573
792.0,0.0,0.0,0.0007,0.0014,0.0,0.0,0.0316,0.0983,0.0175,0.0,0.1514
793.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0592,0.1024,0.0182,0.0,0.1837
794.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0297,0.1145,0.0181,0.0,0.166
795.0,0.0007,0.0,0.0006,0.001,0.0,0.0,0.0262,0.0976,0.0193,0.0,0.2776
796.0,0.0009,0.0,0.0006,0.0009,0.0002,2.1073,0.0459,0.0921,0.0182,0.0,2.2679
797.0,0.0006,0.0,0.0006,0.001,0.0001,0.9777,0.0266,0.1175,0.0179,0.0,1.1437
798.0,0.0004,0.0,0.0006,0.001,0.0001,0.4985,0.029,0.1036,0.0173,0.0,0.6521
799.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0289,0.0948,0.0451,0.0,0.296
800.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0288,0.0909,0.0268,0.0,0.1499
801.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.0293,0.095,0.0173,0.0,0.2675
802.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0386,0.0945,0.0439,0.0,0.1803
803.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.0255,0.0967,0.0362,0.0,0.1619
804.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0257,0.0882,0.0176,0.0,0.1346
805.0,0.0004,0.0,0.0007,0.001,0.0001,0.5448,0.0294,0.0834,0.0315,0.0,0.6928
806.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0291,0.0824,0.0232,0.0,0.1379
807.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0559,0.0831,0.0232,0.0,0.1655
808.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.0282,0.1153,0.0281,0.0,0.1751
809.0,0.001,0.0046,0.0006,0.001,0.0,0.0,0.0148,0.0821,0.0522,0.0,0.2901
810.0,0.0006,0.0,0.0006,0.0009,0.0,0.0,0.0146,0.0831,0.0183,0.0,0.2445
811.0,0.0003,0.0,0.0006,0.001,0.0002,2.7558,0.0489,0.0818,0.0176,0.0,2.9079
812.0,0.0,0.0045,0.0006,0.001,0.0,0.0,0.0516,0.1103,0.0329,0.0,0.2027
813.0,0.0,0.0045,0.0006,0.0012,0.0,0.0,0.0354,0.0954,0.018,0.0,0.157
814.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0221,0.0938,0.0181,0.0,0.1371
815.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0221,0.0897,0.0177,0.0,0.2622
816.0,0.0003,0.0,0.0007,0.001,0.0001,0.4188,0.0256,0.0989,0.0368,0.0,0.5839
817.0,0.0003,0.0,0.0006,0.0011,0.0001,0.0007,0.0348,0.0886,0.0183,0.0,0.1462
818.0,0.0,0.0046,0.0007,0.001,0.0,0.0,0.0329,0.0898,0.0187,0.0,0.1493
819.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0187,0.104,0.0615,0.0,0.3165
820.0,0.0003,0.0,0.0006,0.0011,0.0001,0.5028,0.0318,0.0972,0.0185,0.0,0.6543
821.0,0.0003,0.0,0.0006,0.001,0.0001,0.4867,0.0227,0.1196,0.0182,0.0,0.6511
822.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0222,0.1003,0.0188,0.0,0.2713
823.0,0.0003,0.0,0.0006,0.0009,0.0,0.0,0.0221,0.1,0.0294,0.0,0.2822
824.0,0.0,0.0,0.0006,0.0011,0.0001,0.0007,0.0224,0.1099,0.0241,0.0,0.1605
825.0,0.0004,0.0,0.0006,0.0012,0.0001,0.4599,0.0334,0.0986,0.0305,0.0,0.6262
826.0,0.0003,0.0046,0.0006,0.0011,0.0001,0.4455,0.0356,0.0969,0.0388,0.0,0.6252
827.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0224,0.0843,0.0257,0.0,0.2644
828.0,0.0,0.0,0.0006,0.0012,0.0,0.0,0.0222,0.1005,0.0185,0.0,0.1447
829.0,0.0004,0.0,0.0006,0.001,0.0001,0.5268,0.0261,0.1068,0.0245,0.0,0.688
830.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.0361,0.105,0.018,0.0,0.2917
831.0,0.0003,0.0,0.0006,0.001,0.0001,0.5132,0.0468,0.09,0.0319,0.0,0.6857
832.0,0.0003,0.0046,0.0007,0.0013,0.0001,0.457,0.0228,0.0977,0.0549,0.0,0.6411
833.0,0.0,0.0,0.0006,0.0012,0.0,0.0,0.0348,0.1034,0.0308,0.0,0.1726
834.0,0.0006,0.0,0.0006,0.0009,0.0001,0.9261,0.0306,0.1103,0.0337,0.0,1.1046
835.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.039,0.0922,0.0186,0.0,0.153
836.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0263,0.1005,0.0181,0.0,0.2786
837.0,0.0,0.0047,0.0006,0.001,0.0,0.0,0.0265,0.0958,0.0179,0.0,0.1483
838.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0268,0.1071,0.0528,0.0,0.1899
839.0,0.0,0.0046,0.0006,0.0012,0.0,0.0,0.0273,0.1,0.0251,0.0,0.2922
840.0,0.0,0.0094,0.0006,0.0012,0.0,0.0,0.0554,0.0855,0.0186,0.0,0.1727
841.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0157,0.1277,0.031,0.0,0.3122
842.0,0.0,0.0047,0.0007,0.0014,0.0,0.0,0.0155,0.1156,0.0419,0.0,0.1815
843.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.016,0.1162,0.0421,0.0,0.1778
844.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0347,0.1365,0.0188,0.0,0.1933
845.0,0.0003,0.005,0.0007,0.001,0.0001,0.0006,0.0274,0.0932,0.0265,0.0,0.1564
846.0,0.0003,0.0,0.0006,0.0011,0.0001,0.6148,0.0042,0.1072,0.0185,0.0,0.7487
847.0,0.0003,0.0048,0.0006,0.0009,0.0,0.0,0.0041,0.0942,0.0279,0.0,0.2713
848.0,0.0003,0.005,0.0006,0.0012,0.0001,1.1762,0.012,0.0951,0.0423,0.0,1.3347
849.0,0.0003,0.0,0.0006,0.0012,0.0001,0.4913,0.0157,0.119,0.0235,0.0,0.6535
850.0,0.0,0.0,0.0006,0.0012,0.0,0.0,0.0156,0.0993,0.0165,0.0,0.1349
851.0,0.0007,0.0,0.0006,0.001,0.0,0.0,0.0157,0.1171,0.0306,0.0,0.3008
852.0,0.0008,0.0,0.0006,0.001,0.0002,1.6374,0.0275,0.1154,0.0173,0.0,1.8019
853.0,0.0003,0.0,0.0006,0.0009,0.0001,0.0006,0.0269,0.0851,0.0379,0.0,0.1544
854.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.0267,0.1063,0.0166,0.0,0.1531
855.0,0.0003,0.0,0.0006,0.001,0.0001,0.4698,0.0311,0.1008,0.0419,0.0,0.6472
856.0,0.0008,0.0,0.0006,0.0011,0.0001,0.4984,0.0345,0.0972,0.0164,0.0,0.6508
857.0,0.0003,0.0,0.0006,0.001,0.0001,0.0006,0.0462,0.0926,0.0232,0.0,0.1663
858.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.0443,0.1183,0.037,0.0,0.203
859.0,0.0,0.0047,0.0006,0.0013,0.0,0.0,0.0414,0.0973,0.0162,0.0,0.1634
860.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0269,0.1132,0.0422,0.0,0.1858
861.0,0.0003,0.0048,0.0006,0.0011,0.0001,0.4835,0.0313,0.0871,0.0158,0.0,0.6264
862.0,0.0003,0.0,0.0006,0.0009,0.0001,0.5038,0.0638,0.1148,0.0386,0.0,0.7249
863.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.0233,0.1011,0.0499,0.0,0.1776
864.0,0.0003,0.0,0.0006,0.0009,0.0001,0.0006,0.0229,0.1028,0.08,0.0,0.2099
865.0,0.0003,0.0,0.0006,0.0014,0.0001,0.5085,0.0494,0.102,0.0168,0.0,0.6808
866.0,0.0,0.0006,0.0006,0.0009,0.0,0.0,0.0238,0.1198,0.0165,0.0,0.1639
867.0,0.0003,0.0,0.0006,0.0009,0.0001,0.5118,0.0491,0.1045,0.0417,0.0,0.7108
868.0,0.0,0.0049,0.0008,0.0013,0.0,0.0,0.0237,0.0936,0.0397,0.0,0.3013
869.0,0.0003,0.0,0.0006,0.0012,0.0001,0.5256,0.0497,0.1075,0.0165,0.0,0.7035
870.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0198,0.0953,0.0163,0.0,0.1348
871.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0196,0.1077,0.0169,0.0,0.1475
872.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0296,0.0936,0.016,0.0,0.1426
873.0,0.0003,0.0,0.0006,0.001,0.0001,0.4671,0.0298,0.1213,0.0167,0.0,0.639
874.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0169,0.0994,0.0308,0.0,0.2866
875.0,0.0,0.0006,0.0006,0.0009,0.0,0.0,0.0259,0.1008,0.0169,0.0,0.1474
876.0,0.0003,0.0,0.0006,0.0009,0.0001,0.0006,0.0118,0.0862,0.0166,0.0,0.1189
877.0,0.0003,0.0,0.0007,0.001,0.0001,0.51,0.0162,0.124,0.031,0.0,0.6851
878.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0357,0.0932,0.0175,0.0,0.1496
879.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.008,0.0945,0.0236,0.0,0.2656
880.0,0.0009,0.0,0.0006,0.0011,0.0,0.0,0.0079,0.1069,0.0254,0.0,0.2804
881.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.008,0.0997,0.0168,0.0,0.2642
882.0,0.0003,0.0,0.0006,0.001,0.0002,2.1793,0.0238,0.1105,0.0319,0.0,2.3494
883.0,0.0006,0.0,0.0007,0.001,0.0,0.0,0.0336,0.0859,0.043,0.0,0.3017
884.0,0.0,0.0,0.0006,0.0011,0.0001,0.6077,0.0234,0.1003,0.0347,0.0,0.7698
885.0,0.0003,0.0,0.0006,0.0009,0.0,0.0,0.0231,0.0979,0.0603,0.0,0.3195
886.0,0.0003,0.0,0.0006,0.001,0.0,0.0,0.033,0.0938,0.0474,0.0,0.313
887.0,0.0003,0.0,0.0006,0.001,0.0001,1.5158,0.0312,0.1011,0.0257,0.0,1.6777
888.0,0.0,0.0049,0.0006,0.0011,0.0,0.0,0.031,0.0871,0.017,0.0,0.1437
889.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0404,0.1054,0.0329,0.0,0.182
890.0,0.0,0.0,0.0006,0.0012,0.0,0.0,0.0274,0.1123,0.0258,0.0,0.1691
891.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.0272,0.0946,0.0293,0.0,0.1544
892.0,0.0003,0.0,0.0006,0.0009,0.0001,0.5306,0.0315,0.0974,0.0282,0.0,0.6918
893.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0314,0.0982,0.0273,0.0,0.1601
894.0,0.0003,0.0,0.0007,0.0012,0.0001,0.5874,0.0358,0.0987,0.0162,0.0,0.7422
895.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0572,0.1067,0.0356,0.0,0.2029
896.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0312,0.1181,0.0225,0.0,0.1753
897.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.043,0.1005,0.0433,0.0,0.1903
898.0,0.0012,0.0,0.0006,0.0011,0.0002,1.6055,0.0601,0.0952,0.0169,0.0,1.7826
899.0,0.0,0.0,0.0006,0.0009,0.0,0.0,0.031,0.1036,0.0294,0.0,0.3029
900.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0312,0.0871,0.0339,0.8195,1.1475
901.0,0.0003,0.0,0.0007,0.001,0.0001,0.0007,0.0508,0.1281,0.0172,0.0,0.2334
902.0,0.0003,0.0,0.0007,0.001,0.0001,0.5417,0.0262,0.0958,0.0358,0.0,0.7366
903.0,0.0,0.0,0.0007,0.0012,0.0,0.0,0.0362,0.0961,0.0349,0.0,0.2046
904.0,0.0003,0.0,0.0006,0.001,0.0001,0.5389,0.0374,0.0954,0.0175,0.0,0.7266
905.0,0.0003,0.0,0.0007,0.001,0.0001,0.4805,0.0265,0.0883,0.0176,0.0,0.6495
906.0,0.0003,0.0052,0.0007,0.001,0.0001,0.3889,0.0405,0.0992,0.0177,0.0,0.5901
907.0,0.0009,0.0,0.0006,0.001,0.0,0.0,0.0269,0.1088,0.0185,0.0,0.3363
908.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0372,0.0979,0.0251,0.0,0.3378
909.0,0.0,0.0,0.0006,0.0012,0.0001,0.9144,0.0301,0.0979,0.0182,0.0,1.0974
910.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.051,0.1052,0.0187,0.0,0.3494
911.0,0.0006,0.0,0.0006,0.0009,0.0001,0.448,0.0365,0.1009,0.0284,0.0,0.6512
912.0,0.0003,0.0052,0.0008,0.0013,0.0001,0.4341,0.0262,0.1084,0.0179,0.0,0.6293
913.0,0.0003,0.0,0.0006,0.001,0.0001,0.4742,0.0297,0.0943,0.0179,0.0,0.6526
914.0,0.0006,0.0,0.0007,0.0011,0.0001,0.9414,0.0374,0.1016,0.0322,0.0,1.1505
915.0,0.0,0.0,0.0006,0.0012,0.0,0.0,0.0369,0.0965,0.0334,0.0,0.2036
916.0,0.0003,0.0,0.0007,0.001,0.0001,0.0007,0.0367,0.0946,0.0348,0.0,0.2028
917.0,0.0003,0.0,0.0007,0.0012,0.0001,0.4426,0.0406,0.0962,0.0173,0.0,0.6339
918.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0511,0.1092,0.0289,0.0,0.3647
919.0,0.0,0.0056,0.0006,0.001,0.0,0.0,0.0472,0.0884,0.0176,0.0,0.1955
920.0,0.0003,0.0,0.0006,0.001,0.0001,0.4684,0.048,0.0893,0.0271,0.0,0.669
921.0,0.0,0.0,0.0006,0.0011,0.0,0.0,0.0439,0.1047,0.034,0.0,0.36
922.0,0.0003,0.0,0.0006,0.0009,0.0001,0.4945,0.0542,0.0894,0.0181,0.0,0.6927
923.0,0.0007,0.0,0.0006,0.001,0.0001,0.8258,0.0458,0.0882,0.0178,0.0,1.0157
924.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0294,0.0874,0.0181,0.0,0.3124
925.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0401,0.0945,0.0192,0.0,0.191
926.0,0.0003,0.0,0.0006,0.001,0.0001,0.425,0.0294,0.0953,0.0183,0.0,0.6053
927.0,0.0003,0.0,0.0006,0.001,0.0001,0.0006,0.0291,0.1152,0.0185,0.0,0.2126
928.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0298,0.1044,0.0344,0.0,0.2064
929.0,0.0,0.0053,0.0007,0.0011,0.0,0.0,0.0413,0.088,0.0306,0.0,0.2021
930.0,0.0006,0.0053,0.0007,0.0012,0.0,0.0,0.0596,0.1205,0.0192,0.0,0.3839
931.0,0.0,0.0,0.0006,0.001,0.0001,0.502,0.019,0.0879,0.0201,0.0,0.6655
932.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0305,0.1043,0.0372,0.0,0.2095
933.0,0.0007,0.0,0.0006,0.0013,0.0001,0.9931,0.0339,0.1062,0.0189,0.0,1.19
934.0,0.0003,0.0,0.0006,0.0009,0.0001,0.4862,0.0224,0.1031,0.0187,0.0,0.6671
935.0,0.0003,0.0,0.0006,0.001,0.0001,0.3969,0.0263,0.0873,0.0302,0.0,0.5766
936.0,0.0003,0.0054,0.0006,0.001,0.0001,0.4784,0.0297,0.1128,0.0206,0.0,0.6838
937.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0424,0.0994,0.0191,0.0,0.3418
938.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0368,0.1076,0.0192,0.0,0.2007
939.0,0.0,0.0054,0.0007,0.001,0.0,0.0,0.0226,0.0892,0.0199,0.0,0.1739
940.0,0.0,0.0054,0.0006,0.001,0.0,0.0,0.0227,0.0891,0.0196,0.0,0.3219
941.0,0.0003,0.0054,0.0006,0.001,0.0001,0.0006,0.0226,0.1037,0.0398,0.0,0.2091
942.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0227,0.0987,0.0196,0.0,0.1771
943.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0443,0.0953,0.0199,0.0,0.3438
944.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0363,0.0897,0.028,0.0,0.1916
945.0,0.0004,0.0,0.0007,0.0012,0.0001,0.0006,0.0076,0.0949,0.0326,0.0,0.1741
946.0,0.0,0.0055,0.0007,0.001,0.0,0.0,0.0191,0.1197,0.0213,0.0,0.202
947.0,0.0003,0.0,0.0006,0.001,0.0,0.0,0.0039,0.103,0.0202,0.0,0.3106
948.0,0.0,0.0,0.0007,0.001,0.0001,0.5309,0.0081,0.0314,0.0195,0.0,0.6268
949.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.0082,0.1027,0.0201,0.0,0.1683
950.0,0.0003,0.0,0.0007,0.0011,0.0001,0.519,0.014,0.09,0.0207,0.0,0.6807
951.0,0.0003,0.0,0.0006,0.001,0.0001,0.4087,0.0155,0.1085,0.0645,0.0,0.6341
952.0,0.0003,0.0,0.0006,0.0012,0.0001,0.4205,0.0193,0.0113,0.0334,0.0,0.5213
953.0,0.0,0.0055,0.0006,0.001,0.0,0.0,0.0189,0.1031,0.0209,0.0,0.1855
954.0,0.0,0.0,0.0006,0.001,0.0,0.0,0.019,0.1006,0.0356,0.0,0.1925
955.0,0.0003,0.0,0.0006,0.0013,0.0001,0.4622,0.023,0.0999,0.0366,0.0,0.6591
956.0,0.0004,0.0,0.0007,0.001,0.0001,0.4292,0.0489,0.1274,0.0286,0.0,0.6712
957.0,0.0,0.0,0.0006,0.0012,0.0,0.0,0.0189,0.112,0.0337,0.0,0.2026
958.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0198,0.1011,0.0394,0.0,0.199
959.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0313,0.0919,0.0206,0.0,0.1808
960.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0155,0.1078,0.0216,0.0,0.1844
961.0,0.0007,0.0056,0.0007,0.0012,0.0001,0.5324,0.0315,0.0948,0.0291,0.0,0.7335
962.0,0.001,0.0,0.0007,0.0012,0.0,0.0,0.0157,0.0923,0.0208,0.0,0.3205
963.0,0.0,0.0,0.0008,0.0014,0.0002,0.9831,0.0356,0.0989,0.0232,0.0,1.1794
964.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0197,0.1099,0.0208,0.0,0.1886
965.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0194,0.1244,0.0213,0.0,0.2036
966.0,0.0007,0.0,0.0007,0.0011,0.0,0.0,0.0197,0.1074,0.0358,0.0,0.3552
967.0,0.0,0.0056,0.0006,0.0011,0.0001,0.4852,0.0355,0.1017,0.0503,0.0,0.7174
968.0,0.0007,0.0,0.0007,0.0012,0.0001,0.8717,0.0285,0.1017,0.0217,0.0,1.0627
969.0,0.0004,0.0,0.0007,0.001,0.0001,0.5094,0.0428,0.0924,0.0215,0.0,0.7049
970.0,0.0,0.0056,0.0007,0.0012,0.0,0.0,0.0228,0.1,0.0381,0.0,0.2044
971.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0395,0.101,0.0213,0.0,0.1997
972.0,0.0,0.0059,0.0007,0.0011,0.0,0.0,0.0238,0.1005,0.0215,0.0,0.1903
973.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0236,0.1304,0.0367,0.0,0.2302
974.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0354,0.1063,0.0412,0.0,0.221
975.0,0.0,0.0,0.0007,0.0013,0.0,0.0,0.0199,0.1125,0.0217,0.0,0.1924
976.0,0.0,0.0061,0.0007,0.0011,0.0,0.0,0.0326,0.1127,0.0408,0.0,0.2302
977.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0316,0.1111,0.0349,0.0,0.2153
978.0,0.0003,0.0,0.0007,0.001,0.0,0.0,0.012,0.0931,0.0493,0.0,0.3511
979.0,0.0003,0.0,0.0007,0.0012,0.0001,0.4042,0.016,0.1284,0.0472,0.0,0.634
980.0,0.0004,0.0,0.0007,0.0012,0.0001,0.4737,0.0203,0.1027,0.037,0.0,0.6726
981.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0201,0.094,0.0335,0.0,0.3443
982.0,0.0,0.0006,0.0006,0.001,0.0,0.0,0.0316,0.1004,0.0386,0.0,0.2095
983.0,0.0007,0.0,0.0008,0.0012,0.0001,0.5312,0.0326,0.1103,0.0308,0.0,0.7441
984.0,0.0,0.006,0.0007,0.0013,0.0,0.0,0.0281,0.1407,0.0361,0.0,0.2492
985.0,0.0004,0.0,0.0007,0.0011,0.0,0.0,0.012,0.0358,0.0223,0.0,0.2676
986.0,0.0,0.0,0.0007,0.0011,0.0001,0.4005,0.0159,0.1163,0.0505,0.0,0.6206
987.0,0.0004,0.0059,0.0007,0.0011,0.0001,0.4507,0.0208,0.1037,0.0379,0.0,0.6569
988.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0323,0.1167,0.0226,0.0,0.2094
989.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0161,0.1159,0.0638,0.0,0.2337
990.0,0.0004,0.0,0.0007,0.0012,0.0001,0.4465,0.0205,0.1056,0.0214,0.0,0.6332
991.0,0.0,0.006,0.0007,0.0011,0.0,0.0,0.0325,0.0937,0.0383,0.0,0.2083
992.0,0.0,0.0,0.0007,0.001,0.0,0.0,0.0162,0.1142,0.0343,0.0,0.363
993.0,0.0004,0.0,0.0007,0.0011,0.0001,0.5537,0.021,0.1058,0.0373,0.0,0.7573
994.0,0.0004,0.0,0.0007,0.0011,0.0001,0.4681,0.0383,0.1334,0.0395,0.0,0.7195
995.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0209,0.0219,0.0238,0.0,0.1056
996.0,0.0,0.0,0.0007,0.0011,0.0,0.0,0.0207,0.1419,0.0228,0.0,0.2245
997.0,0.0012,0.0,0.0008,0.0012,0.0001,0.9713,0.0431,0.1169,0.0433,0.0,1.216
998.0,0.0,0.0,0.0007,0.0012,0.0,0.0,0.025,0.1035,0.0235,0.0,0.1911
999.0,0.0007,0.0,0.0007,0.0011,0.0,0.0,0.0507,0.1242,0.03,0.0,0.4117
1000.0,0.0,0.0,0.0007,0.0013,0.0001,0.4709,0.0339,0.0278,0.0233,0.0,1.479
1001.0,0.0,0.0063,0.0008,0.0012,0.0,0.0,0.0312,0.1032,0.0236,0.0,0.2055
1002.0,0.0,0.0124,0.0007,0.0011,0.0,0.0,0.0125,0.1154,0.0418,0.0,0.2213
1003.0,0.0004,0.0,0.0007,0.0011,0.0001,0.4273,0.0169,0.1335,0.025,0.0,0.6453
1004.0,0.0008,0.0,0.0007,0.0011,0.0001,0.9912,0.039,0.1126,0.0252,0.0,1.2113
1005.0,0.0,0.0,0.0007,0.0012,0.0,0.0,0.0218,0.1203,0.0256,0.0,0.211
1006.0,0.0,0.0061,0.0007,0.0012,0.0,0.0,0.0214,0.113,0.0273,0.0,0.3871
1007.0,0.0,0.0,0.0007,0.0012,0.0,0.0,0.0226,0.1295,0.0271,0.0,0.2278
1008.0,0.0,0.0,0.0008,0.0012,0.0,0.0,0.0234,0.1201,0.0405,0.0,0.2267
1009.0,0.0,0.0,0.0008,0.0012,0.0,0.0,0.0218,0.1165,0.0549,0.0,0.4141
