timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
56.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.001,0.0052,0.0022,0.0,0.009
57.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0009,0.0046,0.0085,0.0,0.0145
58.0,0.0001,0.0,0.0001,0.0002,0.0,0.0102,0.0013,0.0053,0.0028,0.0,0.0205
59.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0013,0.0048,0.0025,0.0,0.0094
60.0,0.0001,0.0,0.0001,0.0003,0.0,0.0,0.0012,0.0058,0.0037,0.0,0.0138
61.0,0.0,0.0,0.0001,0.0002,0.0,0.0103,0.0018,0.0054,0.0031,0.0,0.0213
62.0,0.0001,0.0,0.0003,0.0005,0.0,0.0118,0.0025,0.0058,0.0024,0.0,0.0238
63.0,0.0002,0.0,0.0001,0.0003,0.0,0.0,0.0017,0.0053,0.0026,0.0,0.0131
64.0,0.0002,0.0,0.0001,0.0002,0.0,0.0,0.0014,0.0048,0.0023,0.0,0.0116
65.0,0.0,0.0005,0.0001,0.0002,0.0001,0.0264,0.0024,0.0053,0.002,0.0,0.0373
66.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0023,0.005,0.0063,0.0,0.0141
67.0,0.0002,0.0,0.0002,0.0003,0.0001,0.0007,0.0066,0.0065,0.0029,0.0,0.0177
68.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0075,0.0054,0.0023,0.0,0.0159
69.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0017,0.0059,0.0023,0.0,0.0131
70.0,0.0002,0.0,0.0001,0.0002,0.0,0.0003,0.0022,0.0047,0.0023,0.0,0.0105
71.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0059,0.005,0.0049,0.0,0.0187
72.0,0.0001,0.001,0.0001,0.0002,0.0,0.0074,0.0058,0.0061,0.003,0.0,0.0242
73.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.002,0.0052,0.0025,0.0,0.0133
74.0,0.0004,0.0,0.0002,0.0003,0.0001,0.0126,0.0029,0.006,0.0026,0.0,0.0254
75.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0021,0.0057,0.0027,0.0,0.0142
76.0,0.0001,0.0,0.0001,0.0002,0.0,0.0,0.0021,0.0059,0.0029,0.0,0.0143
77.0,0.0001,0.0,0.0001,0.0002,0.0001,0.0044,0.0095,0.0061,0.0033,0.0,0.0242
78.0,0.0,0.0011,0.0001,0.0002,0.0,0.0,0.006,0.006,0.0033,0.0,0.0171
79.0,0.0002,0.0,0.0001,0.0002,0.0,0.0,0.0013,0.0058,0.0103,0.0,0.0211
80.0,0.0,0.0,0.0001,0.0002,0.0,0.0069,0.0019,0.0064,0.0031,0.0,0.0191
81.0,0.0006,0.0006,0.0001,0.0002,0.0001,0.0074,0.0121,0.0067,0.0035,0.0,0.0319
82.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0018,0.0062,0.0032,0.0,0.0155
83.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0018,0.0063,0.0035,0.0,0.0122
