timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
56.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0008,0.0062,0.0027,0.0,0.0105
57.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0084,0.0111,0.0048,0.0,0.0276
58.0,0.0001,0.0,0.0001,0.0003,0.0,0.0196,0.0015,0.0144,0.0058,0.0,0.0423
59.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0013,0.0112,0.0057,0.0,0.0193
60.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0115,0.0015,0.0088,0.005,0.0,0.0283
61.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0013,0.0079,0.0041,0.0,0.0144
62.0,0.0001,0.0,0.0001,0.0003,0.0,0.0057,0.0019,0.01,0.0037,0.0,0.0223
63.0,0.0003,0.0,0.0001,0.0003,0.0,0.0,0.0019,0.007,0.0036,0.0,0.0177
64.0,0.0003,0.0,0.0001,0.0003,0.0001,0.0017,0.004,0.0068,0.0052,0.0,0.0191
65.0,0.0,0.0008,0.0002,0.0004,0.0,0.0,0.0023,0.0079,0.0042,0.0,0.0164
66.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0017,0.0072,0.0038,0.0,0.0136
67.0,0.0003,0.0,0.0001,0.0003,0.0001,0.0261,0.0228,0.0086,0.0048,0.0,0.0636
68.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0052,0.0075,0.0045,0.0,0.0183
69.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0009,0.0069,0.0048,0.0,0.0139
70.0,0.0002,0.0,0.0001,0.0003,0.0001,0.0004,0.0014,0.007,0.0037,0.0,0.0138
71.0,0.0,0.0,0.0001,0.0004,0.0,0.0,0.0012,0.0062,0.0045,0.0,0.0129
72.0,0.0002,0.0017,0.0002,0.0004,0.0001,0.0182,0.0019,0.0099,0.0155,0.0,0.0488
73.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0017,0.0096,0.0048,0.0,0.0173
74.0,0.0005,0.0,0.0002,0.0004,0.0001,0.0142,0.0047,0.011,0.0052,0.0,0.0374
75.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0028,0.01,0.0071,0.0,0.0214
76.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0006,0.0089,0.0119,0.0203,0.0,0.0438
77.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0006,0.0029,0.0101,0.0095,0.0,0.025
78.0,0.0,0.0017,0.0002,0.0004,0.0,0.0,0.0017,0.0115,0.0074,0.0,0.0237
79.0,0.0003,0.0,0.0003,0.0005,0.0002,0.0007,0.0021,0.0127,0.0098,0.0,0.0275
80.0,0.0,0.0,0.0005,0.0008,0.0,0.0,0.0132,0.0147,0.0074,0.0,0.0379
81.0,0.0005,0.001,0.0002,0.0005,0.0001,0.0503,0.0027,0.0107,0.0052,0.0,0.0721
82.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0028,0.0087,0.0046,0.0,0.0172
83.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.002,0.0113,0.0076,0.0,0.0257
84.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0025,0.011,0.005,0.0,0.0195
85.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0196,0.0023,0.0114,0.0044,0.0,0.0394
86.0,0.0002,0.0007,0.0002,0.0003,0.0001,0.0039,0.003,0.0087,0.005,0.0,0.0227
87.0,0.0002,0.0007,0.0002,0.0003,0.0001,0.0047,0.003,0.0097,0.0048,0.0,0.0244
88.0,0.0002,0.0,0.0001,0.0003,0.0,0.0,0.0153,0.008,0.0043,0.0,0.0333
89.0,0.0,0.0,0.0001,0.0003,0.0001,0.0005,0.0029,0.008,0.0043,0.0,0.0167
90.0,0.0004,0.0,0.0001,0.0003,0.0001,0.0013,0.004,0.0078,0.0043,0.0,0.0188
91.0,0.0,0.0006,0.0001,0.0003,0.0,0.0,0.002,0.0083,0.0045,0.0,0.0165
92.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0022,0.0079,0.0161,0.0,0.027
93.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0021,0.0087,0.0165,0.0,0.0283
94.0,0.0001,0.0007,0.0002,0.0004,0.0001,0.0086,0.0044,0.0085,0.0167,0.0,0.0402
95.0,0.0001,0.0,0.0002,0.0003,0.0001,0.0046,0.0173,0.0094,0.0054,0.0,0.0379
96.0,0.0002,0.0,0.0001,0.0003,0.0001,0.0005,0.0169,0.0099,0.007,0.0,0.0355
97.0,0.0002,0.0,0.0003,0.0005,0.0001,0.0006,0.0091,0.0112,0.0171,0.0,0.0396
98.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0012,0.0039,0.0107,0.0083,0.0,0.0257
99.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0016,0.0107,0.0072,0.0,0.0216
100.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0273,0.0106,0.0091,0.0,0.0486
101.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0,0.0089,0.0098,0.0,0.0266
102.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0012,0.0017,0.0113,0.007,0.0,0.0228
103.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0006,0.0008,0.012,0.0069,0.0,0.0217
104.0,0.0,0.0009,0.0002,0.0004,0.0,0.0,0.0,0.0117,0.0072,0.0,0.021
105.0,0.0002,0.0008,0.0002,0.0004,0.0001,0.0137,0.0007,0.012,0.0111,0.0,0.0398
106.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0005,0.0105,0.0057,0.0,0.0232
107.0,0.0002,0.0,0.0001,0.0003,0.0,0.0045,0.001,0.0093,0.008,0.0,0.0241
108.0,0.0,0.0013,0.0002,0.0003,0.0,0.0,0.001,0.0108,0.0056,0.0,0.0197
109.0,0.0002,0.0,0.0002,0.0003,0.0,0.0076,0.0015,0.0109,0.0055,0.0,0.0268
110.0,0.0002,0.0,0.0001,0.0003,0.0001,0.0004,0.0016,0.0112,0.0061,0.0,0.0205
111.0,0.0,0.0008,0.0002,0.0003,0.0,0.0,0.0124,0.0116,0.0079,0.0,0.0339
112.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0011,0.0106,0.0072,0.0,0.0199
113.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.001,0.0092,0.0117,0.0,0.0229
114.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0011,0.0111,0.0064,0.0,0.0254
115.0,0.0,0.0007,0.0002,0.0004,0.0,0.0,0.0156,0.0118,0.0067,0.0,0.036
116.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0175,0.0092,0.012,0.0095,0.0,0.0498
117.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0141,0.0016,0.0145,0.0089,0.0,0.041
118.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0013,0.0104,0.0086,0.0,0.0288
119.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0048,0.002,0.0137,0.0066,0.0,0.0286
120.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0016,0.0115,0.0062,0.0,0.0206
121.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0006,0.0144,0.0108,0.0088,0.0,0.0359
122.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0011,0.0094,0.0065,0.0,0.0182
123.0,0.0,0.0016,0.0003,0.0007,0.0,0.0,0.0016,0.0112,0.0096,0.0,0.0269
124.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0011,0.0125,0.0089,0.0,0.0309
125.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0012,0.0122,0.0063,0.0,0.0211
126.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0011,0.0115,0.0061,0.0,0.0198
127.0,0.0,0.0014,0.0002,0.0004,0.0,0.0,0.0026,0.0153,0.016,0.0,0.0446
128.0,0.0003,0.0,0.0003,0.0005,0.0001,0.0006,0.0017,0.0204,0.0229,0.0,0.0474
129.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0032,0.0131,0.007,0.0,0.0249
130.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0152,0.0227,0.0145,0.0095,0.0,0.0637
131.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0019,0.0145,0.0133,0.0,0.0311
132.0,0.0,0.0,0.0002,0.0006,0.0,0.0,0.0013,0.0153,0.0243,0.0,0.0425
133.0,0.0008,0.0,0.0004,0.0007,0.0002,0.0479,0.0165,0.0133,0.0076,0.0,0.0902
134.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0051,0.0025,0.0103,0.0061,0.0,0.0255
135.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0021,0.0113,0.0062,0.0,0.0208
136.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0023,0.0108,0.0069,0.0,0.028
137.0,0.0002,0.0008,0.0002,0.0004,0.0001,0.0065,0.0027,0.0114,0.0165,0.0,0.0394
138.0,0.0,0.0008,0.0002,0.0004,0.0,0.0,0.0028,0.0109,0.0137,0.0,0.0295
139.0,0.0,0.0008,0.0002,0.0004,0.0,0.0,0.0029,0.011,0.0062,0.0,0.0297
140.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0067,0.0105,0.0172,0.0,0.0355
141.0,0.0002,0.0,0.0002,0.0003,0.0,0.0124,0.0135,0.0115,0.0062,0.0,0.0448
142.0,0.0002,0.0,0.0002,0.0004,0.0,0.0096,0.0025,0.0112,0.0063,0.0,0.031
143.0,0.0002,0.0,0.0002,0.0004,0.0,0.0049,0.0028,0.0112,0.0065,0.0,0.0267
144.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0027,0.0108,0.0065,0.0,0.021
145.0,0.0002,0.0,0.0002,0.0003,0.0,0.0,0.0026,0.0148,0.006,0.0,0.0316
146.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0066,0.0105,0.0067,0.0,0.0326
147.0,0.0002,0.0007,0.0002,0.0003,0.0,0.0,0.0022,0.0111,0.0055,0.0,0.028
148.0,0.0,0.0,0.0002,0.0004,0.0001,0.0078,0.004,0.0112,0.0063,0.0,0.0305
149.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0162,0.0107,0.0071,0.0,0.035
150.0,0.0,0.0007,0.0002,0.0003,0.0,0.0,0.0017,0.0111,0.0062,0.0,0.0208
151.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0015,0.0101,0.0063,0.0,0.0188
152.0,0.0001,0.0,0.0001,0.0004,0.0,0.0004,0.0016,0.01,0.0144,0.0,0.0276
153.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0017,0.0104,0.0151,0.0,0.0356
154.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0046,0.0106,0.0155,0.0,0.0317
155.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0013,0.0111,0.0069,0.0,0.0282
156.0,0.0003,0.0,0.0002,0.0004,0.0001,0.0092,0.0022,0.0135,0.0066,0.0,0.0331
157.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0108,0.011,0.0067,0.0,0.0297
158.0,0.0003,0.0,0.0002,0.0003,0.0,0.0,0.0005,0.0092,0.0097,0.0,0.028
159.0,0.0,0.0006,0.0002,0.0004,0.0001,0.0204,0.0019,0.011,0.0067,0.0,0.0417
160.0,0.0003,0.0,0.0001,0.0003,0.0001,0.0045,0.0021,0.0113,0.019,0.0,0.0384
161.0,0.0002,0.0,0.0002,0.0003,0.0,0.0006,0.003,0.0109,0.007,0.0,0.0227
162.0,0.0001,0.0007,0.0001,0.0003,0.0,0.0039,0.0045,0.0116,0.0067,0.0,0.0285
163.0,0.0006,0.0,0.0001,0.0003,0.0001,0.0023,0.0054,0.011,0.0061,0.0,0.0265
164.0,0.0002,0.0,0.0001,0.0003,0.0,0.0005,0.0037,0.0103,0.0064,0.0,0.0221
165.0,0.0002,0.0,0.0001,0.0003,0.0,0.0005,0.0043,0.0107,0.0092,0.0,0.0259
166.0,0.0003,0.0007,0.0001,0.0003,0.0,0.0,0.0039,0.0119,0.0063,0.0,0.0313
167.0,0.0,0.0,0.0002,0.0003,0.0001,0.0079,0.0164,0.0117,0.0073,0.0,0.0444
168.0,0.0002,0.0,0.0002,0.0004,0.0,0.0006,0.0021,0.0114,0.0073,0.0,0.0227
169.0,0.0001,0.0006,0.0001,0.0003,0.0,0.0,0.0011,0.0109,0.0071,0.0,0.0292
170.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0011,0.0106,0.0077,0.0,0.0286
171.0,0.0,0.0,0.0002,0.0003,0.0,0.0033,0.0042,0.0113,0.0071,0.0,0.0271
172.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.001,0.012,0.0237,0.0,0.0378
173.0,0.0002,0.0,0.0002,0.0004,0.0,0.0006,0.0019,0.0115,0.0078,0.0,0.0233
174.0,0.0,0.0008,0.0002,0.0004,0.0,0.0,0.0013,0.0117,0.0066,0.0,0.0306
175.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0015,0.0113,0.0071,0.0,0.021
176.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0011,0.0122,0.0072,0.0,0.0218
177.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0047,0.002,0.0116,0.0097,0.0,0.0294
178.0,0.0003,0.0007,0.0001,0.0004,0.0001,0.0128,0.0033,0.0127,0.0083,0.0,0.0394
179.0,0.0003,0.0,0.0002,0.0003,0.0,0.0,0.0027,0.0126,0.0068,0.0,0.0315
180.0,0.0,0.0,0.0002,0.0004,0.0001,0.0011,0.0045,0.0121,0.0068,0.0,0.0259
181.0,0.0,0.0007,0.0001,0.0003,0.0,0.0,0.0146,0.0126,0.0069,0.0,0.0362
182.0,0.0002,0.0,0.0002,0.0003,0.0,0.0042,0.0025,0.0129,0.0079,0.0,0.0289
183.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0027,0.0111,0.0076,0.0,0.0226
184.0,0.0003,0.0017,0.0003,0.0005,0.0,0.0059,0.0032,0.0137,0.0083,0.0,0.0353
185.0,0.0,0.0008,0.0002,0.0004,0.0,0.0,0.0032,0.0136,0.0154,0.0,0.0343
186.0,0.0004,0.0,0.0002,0.0004,0.0,0.0,0.0033,0.0134,0.0072,0.0,0.0355
187.0,0.0,0.0,0.0002,0.0003,0.0001,0.0124,0.0165,0.0134,0.0238,0.0,0.0673
188.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0144,0.0135,0.0084,0.0,0.0377
189.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0028,0.0137,0.0082,0.0,0.0259
190.0,0.0002,0.0,0.0002,0.0004,0.0,0.0041,0.0033,0.0136,0.0086,0.0,0.0311
191.0,0.0003,0.0,0.0002,0.0003,0.0001,0.0015,0.0043,0.0121,0.0095,0.0,0.0289
192.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0028,0.0133,0.0072,0.0,0.0335
193.0,0.0,0.0009,0.0002,0.0005,0.0,0.0,0.0086,0.0123,0.0088,0.0,0.032
194.0,0.0004,0.0,0.0002,0.0003,0.0001,0.0083,0.0043,0.0136,0.0095,0.0,0.0371
195.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0028,0.0129,0.0145,0.0,0.0313
196.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0014,0.005,0.0139,0.0084,0.0,0.0303
197.0,0.0002,0.0,0.0002,0.0004,0.0,0.0007,0.0043,0.0129,0.0226,0.0,0.0421
