timestamp,drivers_candidate,rejections,expected_meeting_length,expected_meeting_duration,meeting_length,meeting_travel_time,expected_ride_length,expected_ride_duration,ride_length,ride_travel_time,timestamp_request,timestamp_pickup,timestamp_on_road,timestamp_end,expected_price,price,surge_multiplier
2,0,1152.54,960.31,1152.54,108.0,369.49,0.0,369.49,39.0,218.0,226.0,334.0,373.0,3.42,8.8,1.15
1,0,1080.02,960.31,1080.02,93.0,1663.51,874.64,1663.51,190.0,76.0,91.0,184.0,374.0,115.06,28.8,1.05
3,0,985.39,0.0,985.39,103.0,1152.64,960.31,1152.64,115.0,152.0,157.0,260.0,375.0,149.02,22.22,1.25
2,0,469.29,0.0,469.29,45.0,1157.75,874.64,1157.75,128.0,191.0,205.0,250.0,378.0,152.51,27.08,1.4
1,0,679.82,0.0,679.82,51.0,1774.45,1218.24,1774.45,151.0,169.0,180.0,231.0,382.0,166.06,25.18,1.1
1,0,774.03,0.0,774.03,73.0,674.44,0.0,674.44,64.0,233.0,245.0,318.0,382.0,3.87,12.7,1.15
1,0,673.07,0.0,673.07,61.0,980.96,0.0,980.96,96.0,216.0,227.0,288.0,384.0,5.45,22.15,1.45
3,0,580.23,0.0,580.23,41.0,1541.38,0.0,1541.38,158.0,179.0,188.0,229.0,387.0,6.04,31.63,1.35
4,0,385.19,0.0,385.19,31.0,1274.66,960.31,1274.66,107.0,241.0,253.0,284.0,391.0,137.27,19.52,1.15
3,0,669.08,0.0,669.08,59.0,1758.87,874.64,1758.87,179.0,143.0,155.0,214.0,393.0,137.13,32.79,1.25
2,0,1579.82,874.64,1579.82,143.0,1769.08,874.64,1769.08,174.0,62.0,76.0,219.0,393.0,131.66,30.77,1.2
4,0,979.82,0.0,979.82,87.0,484.98,0.0,484.98,54.0,243.0,258.0,345.0,399.0,4.37,13.44,1.4
1,0,2024.64,960.31,2024.64,211.0,1463.72,874.64,1463.72,151.0,27.0,41.0,252.0,403.0,109.33,22.49,1
1,0,1663.31,960.31,1663.31,138.0,1074.75,960.31,1074.75,91.0,166.0,175.0,313.0,404.0,131.02,16.28,1.1
3,0,674.26,0.0,674.26,62.0,2035.59,960.31,2035.59,222.0,109.0,122.0,184.0,406.0,144.41,38.09,1.2
6,0,574.25,0.0,574.25,53.0,479.82,0.0,479.82,50.0,293.0,305.0,358.0,408.0,4.52,13.22,1.45
2,0,580.03,0.0,580.03,48.0,880.03,874.64,880.03,87.0,266.0,276.0,324.0,411.0,157.45,20.4,1.45
2,0,374.86,0.0,374.86,32.0,1557.91,0.0,1557.91,164.0,207.0,217.0,249.0,413.0,5.17,27.8,1.15
1,0,780.02,0.0,780.02,69.0,674.86,0.0,674.86,62.0,272.0,282.0,351.0,413.0,4.04,12.96,1.2
4,0,579.61,0.0,579.61,51.0,285.6,0.0,285.6,27.0,334.0,339.0,390.0,417.0,3.73,7.94,1.3
7,0,474.86,0.0,474.86,39.0,285.39,0.0,285.39,29.0,343.0,351.0,390.0,419.0,4.15,9.2,1.45
7,0,769.07,960.31,769.07,63.0,874.44,0.0,874.44,91.0,255.0,267.0,330.0,421.0,4.16,16.72,1.15
3,0,1746.33,960.31,1746.33,163.0,674.03,0.0,674.03,70.0,179.0,190.0,353.0,423.0,3.87,13.53,1.15
4,0,1168.88,0.0,1168.88,97.0,868.89,0.0,868.89,87.0,230.0,244.0,341.0,428.0,5.24,20.38,1.45
2,0,869.49,874.64,869.49,83.0,1963.7,960.31,1963.7,178.0,156.0,169.0,252.0,430.0,162.34,35.6,1.35
3,0,574.23,0.0,574.23,54.0,1851.92,960.31,1851.92,186.0,184.0,193.0,247.0,433.0,138.12,31.27,1.15
3,0,868.89,0.0,868.89,87.0,569.09,0.0,569.09,72.0,265.0,274.0,361.0,433.0,4.68,17.21,1.45
6,0,492.39,0.0,492.39,43.0,1358.65,874.64,1358.65,125.0,257.0,266.0,309.0,434.0,125.57,22.12,1.15
4,0,580.03,0.0,580.03,49.0,869.29,0.0,869.29,75.0,302.0,316.0,365.0,440.0,4.15,14.5,1.15
2,0,2131.65,874.64,2131.65,214.0,1067.11,0.0,1067.11,113.0,105.0,116.0,330.0,443.0,5.03,22.65,1.3
7,0,479.83,0.0,479.83,48.0,774.65,0.0,774.65,88.0,292.0,308.0,356.0,444.0,4.89,19.67,1.4
2,0,1079.62,0.0,1079.62,84.0,2540.97,960.31,2540.97,251.0,107.0,114.0,198.0,449.0,145.19,43.05,1.2
13,0,180.23,0.0,180.23,10.0,280.03,0.0,280.03,35.0,392.0,406.0,416.0,451.0,3.72,9.18,1.3
5,0,874.86,0.0,874.86,77.0,1485.18,960.31,1485.18,114.0,261.0,271.0,348.0,462.0,137.58,20.79,1.15
1,0,2046.54,960.31,2046.54,180.0,1347.17,960.31,1347.17,135.0,134.0,149.0,329.0,464.0,131.41,22.47,1.1
5,0,185.6,0.0,185.6,16.0,1874.04,1218.24,1874.04,185.0,258.0,266.0,282.0,467.0,219.08,39.29,1.45
7,0,274.86,0.0,274.86,24.0,1284.77,874.64,1284.77,136.0,296.0,307.0,331.0,467.0,158.2,29.67,1.45
1,0,1774.44,0.0,1774.44,172.0,2563.29,960.31,2563.29,254.0,29.0,43.0,215.0,469.0,133.12,39.89,1.1
2,0,479.62,0.0,479.62,52.0,1369.09,874.64,1369.09,138.0,267.0,282.0,334.0,472.0,158.35,30.18,1.45
1,0,1174.65,960.31,1174.65,88.0,2447.19,1218.24,2447.19,207.0,163.0,179.0,267.0,474.0,167.0,33.52,1.1
5,0,379.82,874.64,379.82,34.0,1936.07,874.64,1936.07,199.0,239.0,245.0,279.0,478.0,159.41,41.84,1.45
8,0,474.86,0.0,474.86,31.0,663.7,0.0,663.7,68.0,371.0,380.0,411.0,479.0,4.35,14.96,1.3
6,0,474.45,0.0,474.45,51.0,969.29,0.0,969.29,103.0,317.0,327.0,378.0,481.0,4.3,18.52,1.15
4,0,1463.32,874.64,1463.32,134.0,674.24,0.0,674.24,73.0,262.0,274.0,408.0,481.0,4.04,14.55,1.2
6,0,680.23,0.0,680.23,48.0,1568.66,874.64,1568.66,129.0,298.0,305.0,353.0,482.0,153.25,27.98,1.4
9,0,480.23,0.0,480.23,41.0,569.49,0.0,569.49,57.0,367.0,384.0,425.0,482.0,4.52,14.1,1.4
1,0,769.07,0.0,769.07,64.0,1368.48,874.64,1368.48,134.0,270.0,286.0,350.0,484.0,158.35,29.48,1.45
4,0,569.29,0.0,569.29,54.0,1663.31,874.64,1663.31,164.0,262.0,268.0,322.0,486.0,158.9,35.25,1.45
8,0,280.23,0.0,280.23,20.0,1169.08,874.64,1169.08,98.0,358.0,369.0,389.0,487.0,157.98,22.85,1.45
5,0,479.62,0.0,479.62,44.0,1279.4,960.31,1279.4,109.0,322.0,337.0,381.0,490.0,137.28,19.8,1.15
8,0,585.39,0.0,585.39,49.0,663.72,874.64,663.72,69.0,359.0,373.0,422.0,491.0,151.63,16.28,1.4
3,0,863.52,0.0,863.52,76.0,1746.34,960.31,1746.34,178.0,231.0,242.0,318.0,496.0,137.97,30.01,1.15
5,0,874.24,0.0,874.24,64.0,1268.67,874.64,1268.67,107.0,316.0,328.0,392.0,499.0,152.71,23.75,1.4
4,0,1646.55,960.31,1646.55,148.0,968.48,0.0,968.48,95.0,243.0,256.0,404.0,499.0,4.3,17.41,1.15
3,0,1063.92,0.0,1063.92,120.0,369.49,0.0,369.49,50.0,329.0,334.0,454.0,504.0,3.57,10.77,1.2
2,0,1274.05,874.64,1274.05,104.0,2629.8,960.31,2629.8,259.0,133.0,142.0,246.0,505.0,145.32,44.34,1.2
2,0,1851.97,874.64,1851.97,201.0,680.02,0.0,680.02,75.0,218.0,231.0,432.0,507.0,4.55,16.7,1.35
9,0,679.62,0.0,679.62,106.0,485.19,0.0,485.19,52.0,341.0,349.0,455.0,507.0,4.37,13.11,1.4
6,0,469.29,0.0,469.29,39.0,1752.17,874.64,1752.17,175.0,289.0,303.0,342.0,517.0,131.64,30.89,1.2
25,0,585.19,874.64,585.19,37.0,674.65,0.0,674.65,59.0,411.0,422.0,459.0,518.0,4.71,14.62,1.4
