timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
56.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0087,0.0065,0.0036,0.0,0.0195
57.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0004,0.0063,0.0031,0.0,0.0107
58.0,0.0001,0.0,0.0001,0.0003,0.0,0.0,0.0004,0.0068,0.0032,0.0,0.0144
59.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0004,0.0064,0.0033,0.0,0.0139
60.0,0.0002,0.0,0.0001,0.0003,0.0001,0.0259,0.0014,0.0067,0.0031,0.0,0.0381
61.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0011,0.0068,0.0032,0.0,0.012
62.0,0.0001,0.0,0.0001,0.0003,0.0,0.0068,0.0016,0.0109,0.0032,0.0,0.0235
63.0,0.0003,0.0,0.0001,0.0003,0.0001,0.0077,0.0025,0.0067,0.0031,0.0,0.0212
64.0,0.0003,0.0,0.0001,0.0003,0.0001,0.0008,0.003,0.0063,0.0033,0.0,0.0147
65.0,0.0,0.0007,0.0001,0.0003,0.0,0.0,0.0019,0.0069,0.003,0.0,0.0134
66.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0019,0.007,0.0032,0.0,0.0128
67.0,0.0003,0.0,0.0001,0.0003,0.0001,0.0084,0.0031,0.0072,0.0031,0.0,0.0228
68.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0022,0.0067,0.0032,0.0,0.0129
69.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0023,0.0067,0.0033,0.0,0.0131
70.0,0.0001,0.0,0.0001,0.0003,0.0,0.0,0.0022,0.0071,0.0032,0.0,0.0166
71.0,0.0,0.0,0.0001,0.0003,0.0,0.0004,0.0133,0.0066,0.0151,0.0,0.0363
72.0,0.0002,0.0013,0.0001,0.0003,0.0,0.0095,0.0017,0.0071,0.0038,0.0,0.0244
73.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0016,0.0107,0.0091,0.0,0.0258
74.0,0.0003,0.0,0.0002,0.0003,0.0,0.0,0.0017,0.0072,0.0035,0.0,0.0171
75.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0016,0.0072,0.0037,0.0,0.0169
76.0,0.0002,0.0,0.0002,0.0003,0.0001,0.0053,0.015,0.0068,0.0043,0.0,0.0325
77.0,0.0002,0.0,0.0002,0.0003,0.0,0.0005,0.0019,0.007,0.004,0.0,0.0144
78.0,0.0,0.0013,0.0002,0.0003,0.0,0.0,0.0014,0.0081,0.0119,0.0,0.0236
79.0,0.0002,0.0,0.0001,0.0003,0.0,0.012,0.009,0.0079,0.0076,0.0,0.0376
